Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2022-01-17 00:00:00,00:00:00,EUR,Low,ECOFIN Meetings,,,,
2022-01-17 08:13:00,08:13:00,CAD,Low,Housing Starts,,249K,257K,263K
2022-01-17 08:30:00,08:30:00,CAD,High,CPI m/m,,-0.6%,-0.6%,0.1%
2022-01-17 08:30:00,,CAD,High,Median CPI y/y,,5.0%,4.9%,5.1%
2022-01-17 08:30:00,,CAD,High,Trimmed CPI y/y,,5.3%,5.2%,5.4%
2022-01-17 08:30:00,,CAD,Low,Foreign Securities Purchases,,12.76B,2.73B,9.09B
2022-01-17 08:30:00,,USD,High,Empire State Manufacturing Index,,-32.9,-8.7,-11.2
2022-01-17 08:32:00,08:32:00,CAD,Medium,Common CPI y/y,,6.6%,6.6%,6.8%
2022-01-17 08:32:00,,CAD,Low,Core CPI m/m,,-0.3%,,0.0%
2022-01-17 09:39:00,09:39:00,NZD,Low,GDT Price Index,,-0.1%,,-2.8%
2022-01-17 15:00:00,15:00:00,USD,Low,FOMC Member Williams Speaks,,,,
2022-01-17 18:50:00,18:50:00,JPY,Low,Core Machinery Orders m/m,,-8.3%,-1.3%,5.4%
2022-01-17 21:04:00,21:04:00,CNY,Low,Foreign Direct Investment ytd/y,,6.3%,,9.9%
2022-01-17 21:40:00,21:40:00,JPY,High,BOJ Outlook Report,,,,
2022-01-17 21:40:00,,JPY,High,Monetary Policy Statement,,,,
2022-01-17 21:40:00,,JPY,Low,BOJ Policy Rate,,-0.10%,-0.10%,-0.10%
2022-01-17 23:30:00,23:30:00,JPY,Low,Revised Industrial Production m/m,,0.2%,-0.1%,-0.1%
2022-01-18 01:30:00,01:30:00,JPY,High,BOJ Press Conference,,,,
2022-01-18 02:00:00,02:00:00,GBP,High,CPI y/y,,10.5%,10.5%,10.7%
2022-01-18 02:00:00,,GBP,Low,Core CPI y/y,,6.3%,6.2%,6.3%
2022-01-18 02:00:00,,GBP,Low,RPI y/y,,13.4%,13.6%,14.0%
2022-01-18 04:00:00,04:00:00,EUR,Low,Italian Trade Balance,,1.45B,-1.80B,-2.06B
2022-01-18 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2022-01-18 04:30:00,04:30:00,GBP,Low,Housing Equity Withdrawal q/q,,-5.8B,-7.9B,-6.1B
2022-01-18 04:30:00,,GBP,Low,HPI y/y,,10.3%,10.4%,12.4%
2022-01-18 05:00:00,05:00:00,EUR,Low,Final Core CPI y/y,,5.2%,5.2%,5.2%
