Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2024-01-21 20:15:00,,CNY,Medium,5-y Loan Prime Rate,,4.20%,4.20%,4.20%
2024-01-22 10:00:00,10:00:00,USD,Low,CB Leading Index m/m,,-0.1%,-0.3%,-0.5%
2024-01-22 16:30:00,16:30:00,NZD,Low,BusinessNZ Services Index,,48.8,,51.1
2024-01-22 19:30:00,19:30:00,AUD,Low,NAB Business Confidence,,-1,,-8
2024-01-22 22:09:00,22:09:00,JPY,High,BOJ Outlook Report,,,,
2024-01-22 22:09:00,,JPY,High,Monetary Policy Statement,,,,
2024-01-22 22:09:00,,JPY,Medium,BOJ Policy Rate,,-0.10%,-0.10%,-0.10%
2024-01-23 00:00:00,00:00:00,JPY,Low,BOJ Core CPI y/y,,2.6%,2.8%,2.7%
2024-01-23 01:30:00,01:30:00,JPY,High,BOJ Press Conference,,,,
2024-01-23 02:00:00,02:00:00,GBP,Low,Public Sector Net Borrowing,,6.8B,11.4B,12.8B
2024-01-23 08:30:00,08:30:00,CAD,Low,NHPI m/m,,0.0%,0.0%,-0.2%
2024-01-23 09:59:00,09:59:00,USD,Medium,Richmond Manufacturing Index,,-15,-7,-11
2024-01-23 10:00:00,10:00:00,EUR,Low,Consumer Confidence,,-16,-14,-15
2024-01-23 16:45:00,16:45:00,NZD,High,CPI q/q,,0.5%,0.5%,1.8%
2024-01-23 17:00:00,17:00:00,AUD,Low,Flash Manufacturing PMI,,50.3,,47.6
2024-01-23 17:00:00,,AUD,Low,Flash Services PMI,,47.9,,47.1
2024-01-23 18:30:00,18:30:00,AUD,Low,MI Leading Index m/m,,0.0%,,0.1%
2024-01-23 18:50:00,18:50:00,JPY,Low,Trade Balance,,-0.41T,-0.45T,-0.35T
2024-01-23 19:30:00,19:30:00,JPY,Low,Flash Manufacturing PMI,,48.0,48.2,47.9
2024-01-23 21:00:00,21:00:00,NZD,Low,Credit Card Spending y/y,,4.3%,,3.3%
2024-01-24 03:15:00,03:15:00,EUR,High,French Flash Manufacturing PMI,,43.2,42.5,42.1
2024-01-24 03:15:00,,EUR,High,French Flash Services PMI,,45.0,46.1,45.7
2024-01-24 03:30:00,03:30:00,EUR,High,German Flash Manufacturing PMI,,45.4,43.7,43.3
2024-01-24 03:30:00,,EUR,High,German Flash Services PMI,,47.6,49.3,49.3
2024-01-24 04:00:00,04:00:00,EUR,Medium,Flash Manufacturing PMI,,46.6,44.8,44.4
2024-01-24 04:00:00,,EUR,Medium,Flash Services PMI,,48.4,49.1,48.8
2024-01-24 04:30:00,04:30:00,GBP,High,Flash Manufacturing PMI,,47.3,46.7,46.2
2024-01-24 04:30:00,,GBP,High,Flash Services PMI,,53.8,53.1,53.4
